名詞,名詞数,動詞,動詞数,形容詞,形容詞数
曝露,2,求める,15.0,,
量,15,潰れる,5.0,,
中年,16,呼びかける,1.0,,
死亡,8,洒落る,2.0,,
柄,2,悩む,6.0,,
犯罪,5,そそる,2.0,,
遭遇,7,怯える,4.0,,
全国,28,抑える,7.0,,
位,9,燃える,7.0,,
治安,2,拗る,4.0,,
有名,15,ぱくる,2.0,,
事件,32,寝そべる,1.0,,
茨城,2,弄る,1.0,,
親近,1,しぼる,2.0,,
犬,23,欠く,1.0,,
地理,3,さらす,1.0,,
的,258,まびく,1.0,,
大川,1,あがる,1.0,,
常吉,1,とめる,1.0,,
署長,1,追い込む,2.0,,
大震災,8,及ぶ,1.0,,
外国,22,買い求める,1.0,,
虐殺,5,計る,4.0,,
高校生,17,さわる,1.0,,
山川,3,帰る,22.0,,
日本,220,思い付く,6.0,,
史,17,向ける,15.0,,
教科書,24,想う,3.0,,
強烈,5,甘える,8.0,,
エッセイ,12,あまえる,1.0,,
最後,53,ぶっ飛ばす,1.0,,
資料,19,はれる,1.0,,
目的,8,勝る,1.0,,
吟味,1,巣立つ,3.0,,
小野寺,2,える,10.0,,
陰謀,27,打ち砕く,4.0,,
論,46,立てる,20.0,,
対論,2,憎む,3.0,,
ノンポリ,4,背負う,4.0,,
強調,10,愛せる,1.0,,
着地,8,当て嵌める,2.0,,
人間,73,辿る,2.0,,
年代,10,打ち勝つ,2.0,,
善悪,1,飛び出す,2.0,,
言及,5,嘲笑う,1.0,,
姿勢,16,懲りる,1.0,,
フェア,1,推せる,1.0,,
文化,27,ねじ曲げる,3.0,,
付き,20,くっつける,2.0,,
軍服,7,やむ,5.0,,
どっか,9,薙ぎ倒す,1.0,,
図鑑,1,匂わせる,4.0,,
襟,4,さらう,1.0,,
星,3,覗く,1.0,,
行方,2,惜しむ,1.0,,
志願,5,歩く,13.0,,
徴兵,11,はりきる,1.0,,
どちら,11,越える,17.0,,
本籍,1,うれる,1.0,,
一等,3,つづく,1.0,,
考察,5,掘り返す,1.0,,
大事,36,刈る,1.0,,
崩し,1,止める,29.0,,
こちら,21,詰め込める,1.0,,
大胆,2,漲る,1.0,,
夜食,1,広がる,7.0,,
初夏,4,そくす,1.0,,
時点,12,祭る,1.0,,
新任,1,しる,5.0,,
余分,2,たつ,15.0,,
マニアック,4,割り切る,1.0,,
史実,6,おこす,1.0,,
所々,2,とらわれる,1.0,,
他人,18,のる,7.0,,
リプライ,11,選べる,1.0,,
軍隊,10,崩れる,3.0,,
歴史,55,気づく,6.0,,
上,65,話す,13.0,,
出来事,4,取り込む,1.0,,
順番,5,てらう,1.0,,
否定,37,会う,17.0,,
符合,1,撫でる,7.0,,
相手,28,見守る,8.0,,
責任,37,薦める,3.0,,
表,11,サボる,2.0,,
内容,27,慰める,5.0,,
月島,28,焦がれる,1.0,,
勉強,26,歌い上げる,1.0,,
シベリア,3,編む,1.0,,
鉄道,2,築く,2.0,,
工作,17,撃つ,9.0,,
加味,2,滑る,2.0,,
大,8,浴びる,1.0,,
長,10,弄う,2.0,,
就任,4,まう,9.0,,
前倒し,3,いらっしゃる,6.0,,
作中,6,休める,2.0,,
旅,9,ながす,1.0,,
私兵,2,近付く,3.0,,
記述,4,仰る,8.0,,
入隊,5,封じる,4.0,,
中学生,9,足りる,13.0,,
鋼鉄,1,払う,19.0,,
代わり,11,動かす,8.0,,
フィジカル,5,微笑む,2.0,,
面,13,空ける,3.0,,
判断,23,摘む,3.0,,
一家,15,渡す,7.0,,
全員,16,支える,4.0,,
凶悪,2,浮かれる,1.0,,
風評,4,飲み干す,1.0,,
被害,29,収まる,9.0,,
だい,8,生き残る,1.0,,
千々,1,あえる,1.0,,
強火,5,引きずる,1.0,,
最高,33,掛かる,3.0,,
パッション,4,申す,2.0,,
光,9,からめる,1.0,,
太陽,2,伴う,2.0,,
兵営,7,がんばれる,2.0,,
神,36,こころみる,1.0,,
弟,26,くだす,2.0,,
頬,7,えむ,3.0,,
影,6,飛ぶ,14.0,,
ジェラシー,1,逃げる,5.0,,
遊び,12,勝てる,8.0,,
スタート,3,逃す,3.0,,
研修,5,通じる,2.0,,
ごと,7,ぶる,20.0,,
最終,34,見下ろす,1.0,,
め,62,繰り返す,11.0,,
大嫌い,2,伸びる,2.0,,
パターン,5,練る,7.0,,
キティちゃん,2,捻り出す,2.0,,
地方,18,取り返す,1.0,,
銘,1,満ちる,3.0,,
店,45,夢見る,3.0,,
遠隔,1,立ちはだかる,1.0,,
パック,3,漬ける,4.0,,
山形,1,見捨てる,3.0,,
イタリアン,1,崩す,3.0,,
問題,105,辞める,21.0,,
襟元,1,ぶつ,4.0,,
赤,19,丸め込む,1.0,,
紺,1,逸れる,1.0,,
肋骨,7,すり替える,3.0,,
修正,22,案じる,3.0,,
使用,9,対す,4.0,,
仕様,1,吹く,4.0,,
表明,7,開き直る,4.0,,
展示,11,見渡せる,1.0,,
市ヶ谷,4,浮く,4.0,,
品,23,置き換える,1.0,,
漆黒,1,嫌がる,2.0,,
町,10,持ち込む,7.0,,
テーラー,1,すげる,13.0,,
普通,36,よせる,2.0,,
自腹,1,ふりかえる,2.0,,
初期,12,冷やかす,1.0,,
濃紺,1,すげ替える,3.0,,
黒,6,あたる,1.0,,
メタ,11,やってくる,8.0,,
思考,22,騒がせる,2.0,,
ひま,1,見落とす,1.0,,
さじ,1,かんがみる,1.0,,
履修,3,向き合う,6.0,,
若者,35,盛り返す,1.0,,
友情,3,かまう,1.0,,
テンション,7,目覚める,4.0,,
カム,35,味わう,4.0,,
震源,3,襲う,5.0,,
こ,29,掘り出す,1.0,,
津波,2,えづく,1.0,,
捕捉,6,取り上げる,4.0,,
一般,30,迫る,8.0,,
中学,5,吹き出す,1.0,,
上等,2,はう,4.0,,
モス,9,上回る,2.0,,
西尾,1,うむ,4.0,,
寿,1,抱き合う,1.0,,
造,1,刺す,3.0,,
大将,4,ありえる,2.0,,
荘,1,睡る,2.0,,
幹,1,垂らす,1.0,,
制度,21,憂う,2.0,,
反映,4,詰める,3.0,,
うち,90,見届ける,3.0,,
自治体,51,滾る,2.0,,
学級,7,倒す,10.0,,
教師,8,悔いる,2.0,,
医者,13,かかえる,1.0,,
風邪,24,似合う,5.0,,
児童,17,刷る,3.0,,
親,32,置ける,1.0,,
本人,28,吹っ切れる,1.0,,
いつ,13,肥やす,1.0,,
基本,9,済ませる,4.0,,
施策,3,混ぜる,2.0,,
整備,4,さます,1.0,,
頭,33,積む,2.0,,
行政,25,もたらす,1.0,,
頭巾,2,ふく,1.0,,
フン,4,そむ,3.0,,
はねず,1,ぐする,2.0,,
来春,2,追う,8.0,,
公開,10,言い逃れる,1.0,,
ロングラン,1,整える,3.0,,
学び,6,浮かぶ,4.0,,
浸透,4,真似る,1.0,,
意味,53,離れる,9.0,,
底上げ,2,視る,2.0,,
それなり,8,罵る,1.0,,
覚悟,5,囚われる,1.0,,
釣り,2,しむ,4.0,,
きち,1,遠ざける,1.0,,
ユーリ,1,売れる,9.0,,
素敵,23,考えつく,2.0,,
感性,1,抱き上げる,2.0,,
言葉,28,汗ばむ,2.0,,
ハロウィン,6,触る,3.0,,
クリスマス,11,捩る,1.0,,
イベント,24,とつぐ,1.0,,
披露,3,蠢く,1.0,,
旭川,18,瞬く,1.0,,
おぼこ,2,余す,1.0,,
マウント,4,映る,6.0,,
処女,3,連れる,15.0,,
同人,48,取り組める,1.0,,
誌,38,恨む,3.0,,
充分,13,歩み寄る,1.0,,
人材,6,論じる,3.0,,
計画,7,疲れる,5.0,,
掘っ立て,1,結び付く,1.0,,
小屋,2,たべる,2.0,,
ハッピーエンド,4,息巻く,1.0,,
いち,22,極める,1.0,,
攻め,16,論ずる,1.0,,
すき,5,異なる,3.0,,
シェア,2,摩り替える,1.0,,
箱,22,住める,1.0,,
続編,2,結ぶ,1.0,,
３,43,叩き上げる,1.0,,
小声,1,動ける,1.0,,
筆,5,睦む,1.0,,
ところ,35,勇む,1.0,,
難産,1,留まる,4.0,,
届け,5,はいる,1.0,,
声,59,深まる,3.0,,
ガソリン,2,切り落とす,2.0,,
今回,31,捧げる,1.0,,
当時,29,殺める,1.0,,
布教,7,ぐらつく,1.0,,
自然,16,強める,2.0,,
鞭,1,楽しめる,1.0,,
日々,12,書き表せる,1.0,,
大声,1,死す,2.0,,
背伸び,1,読める,12.0,,
端的,2,仕立てる,2.0,,
妖精,6,もつ,11.0,,
岸,13,畳む,2.0,,
信介,8,居る,1.0,,
戦前,25,踏み鳴らす,1.0,,
朝鮮半島,4,転がす,4.0,,
台湾,14,見付ける,2.0,,
阿片,3,思い込む,9.0,,
漬け,3,あやす,1.0,,
級,7,なおす,3.0,,
戦犯,5,ならう,1.0,,
牢獄,1,にぎる,1.0,,
話,73,こびりつく,1.0,,
鈴木,13,擦る,1.0,,
貫太郎,9,嵩張る,1.0,,
総理,13,着こなす,1.0,,
大喜,8,隠す,12.0,,
利,9,くめる,1.0,,
氏,136,いこう,3.0,,
批判,49,取り出せる,1.0,,
山,12,噛む,4.0,,
海軍,11,こる,4.0,,
昭和,30,治る,8.0,,
どれ,10,拐う,1.0,,
バカ,13,聞き出す,1.0,,
質問,10,揺さぶる,1.0,,
用語,8,敷く,4.0,,
所属,9,戻す,8.0,,
部隊,7,掴む,11.0,,
実地,1,こく,2.0,,
意味合い,1,属す,2.0,,
隊,7,入り乱れる,1.0,,
出向,1,振り切る,1.0,,
表現,81,溺れる,1.0,,
相関,2,ぶす,1.0,,
真正面,2,こえる,2.0,,
ボール,2,つぶれる,1.0,,
デカ,7,やく,4.0,,
余裕,18,込む,8.0,,
化け,1,唱える,3.0,,
ピュア,1,掠れる,1.0,,
恋心,2,化す,2.0,,
殺意,2,好む,2.0,,
主題歌,1,耐え抜く,1.0,,
呪術,12,落ち込む,2.0,,
夜,21,しめる,3.0,,
帳,1,煌めく,2.0,,
合図,1,甦る,2.0,,
絶対,38,連れ込む,1.0,,
エッチ,12,登りつめる,1.0,,
存分,2,屠る,1.0,,
好評,1,噛み砕く,1.0,,
トータル,2,なでる,1.0,,
字,5,なおる,1.0,,
文庫,6,面食らう,1.0,,
わたし,9,試みる,2.0,,
女子,20,突く,2.0,,
夜明け,1,くちる,2.0,,
ぼく,19,ちかう,1.0,,
肌,3,そる,4.0,,
回,114,鞭打つ,3.0,,
お話,18,並べる,4.0,,
カット,12,貶める,1.0,,
アップ,12,貶む,1.0,,
かよ,3,負かす,1.0,,
末席,1,招く,4.0,,
傑,20,キメる,4.0,,
合成,2,ちなむ,1.0,,
す,13,止む,4.0,,
最初,40,降る,8.0,,
故人,3,帰す,1.0,,
通算,1,負う,7.0,,
度目,5,処す,2.0,,
空気,11,娶る,1.0,,
エスカレーター,3,かむ,3.0,,
本木,1,吹かす,1.0,,
渋谷,5,抜く,8.0,,
高架,1,沈む,4.0,,
労働,9,ビビる,3.0,,
手放し,3,織りなす,1.0,,
大阪,16,咲き乱れる,1.0,,
なおみ,7,訪れる,2.0,,
選手,21,発する,1.0,,
スポンサー,9,課する,2.0,,
コメント,18,成れる,1.0,,
限り,6,成る,3.0,,
発信,13,兼ねる,2.0,,
気骨,1,囁く,2.0,,
地続き,4,転ぶ,3.0,,
隠匿,1,うらやむ,3.0,,
がち,10,ハマる,4.0,,
在日,8,ヒネる,1.0,,
浮き彫り,3,とちる,1.0,,
センセーショナル,1,話せる,2.0,,
特有,2,まく,3.0,,
売名,1,まごう,2.0,,
一環,2,突き落とす,1.0,,
事,55,恐る,2.0,,
つもり,14,どうずる,1.0,,
ソフト,7,写る,2.0,,
鶏,15,へる,1.0,,
鍋,8,編み出す,1.0,,
材料,4,ずらす,4.0,,
鶏肉,4,焼く,10.0,,
塩,5,表せる,1.0,,
麹,2,燃す,1.0,,
原稿,9,犯す,6.0,,
裏,7,引き下げる,1.0,,
受け,13,しゃぶる,1.0,,
ピアス,2,乗りきる,1.0,,
向こう,2,鳴り響く,1.0,,
髪の毛,1,逃がす,1.0,,
仕草,12,はねる,1.0,,
悟,15,舞う,1.0,,
色,10,無くす,5.0,,
口開け,1,鑑みる,1.0,,
降臨,3,引き寄せる,1.0,,
ポ,7,凍える,1.0,,
儒教,5,打ち出す,2.0,,
仏教,3,生ける,1.0,,
袈裟,2,こぼす,1.0,,
理由,11,だます,2.0,,
反目,1,そだつ,1.0,,
象徴,6,頼める,1.0,,
中国,39,踊る,3.0,,
印度,1,有る,8.0,,
シルクロード,2,申し上げる,6.0,,
融合,3,食い違う,1.0,,
式,24,出来上がる,3.0,,
護符,1,当て付ける,1.0,,
概念,3,利く,1.0,,
陰陽,1,羨む,1.0,,
師,11,酔う,4.0,,
菅原,1,思いつく,2.0,,
道真,1,振るう,2.0,,
公,6,植え付ける,1.0,,
北野,1,透ける,1.0,,
神社,5,萎える,1.0,,
神仏,1,叩き付ける,1.0,,
習合,1,けがす,1.0,,
げ,7,釣る,1.0,,
濁点,1,みせる,2.0,,
筋肉,24,さびる,2.0,,
感じ,42,住まわせる,1.0,,
中身,6,築ける,5.0,,
反則,2,突っ込む,7.0,,
日間,4,止す,1.0,,
役,11,しく,2.0,,
出演,11,欠ける,5.0,,
結婚,15,付き合う,10.0,,
なつ,2,積める,1.0,,
ホン,2,かき集める,1.0,,
すぎ,24,くすむ,1.0,,
いま,85,消し飛ぶ,1.0,,
状態,15,割れる,1.0,,
オススメ,14,染める,2.0,,
再生,2,注ぐ,3.0,,
記録,10,奮う,2.0,,
スカート,4,くるう,3.0,,
エロ,68,占める,2.0,,
自由,74,活きる,1.0,,
戦士,30,ずる,1.0,,
基準,19,焦げる,1.0,,
だめ,11,はまる,7.0,,
生徒,3,洗い流す,1.0,,
せい,41,滲む,1.0,,
しん,9,吹き飛ぶ,4.0,,
連続,3,乗り移る,1.0,,
じん,4,かくせる,1.0,,
はん,2,鳴かす,1.0,,
以下,16,交わる,1.0,,
略,5,追い出す,5.0,,
茨,1,休まる,1.0,,
道,11,すく,4.0,,
匂い,3,耐える,5.0,,
聖典,1,堪え忍ぶ,1.0,,
まま,33,くたばる,1.0,,
保護,23,強いる,2.0,,
盗難,1,済ます,1.0,,
リア,7,化ける,1.0,,
タイ,6,こんがらがる,1.0,,
深夜,6,拾う,5.0,,
認識,20,よう,1.0,,
年々,5,まさる,1.0,,
セクハラ,11,こなす,2.0,,
以外,31,頼れる,1.0,,
寿司,1,いわす,1.0,,
謎,10,手伝う,2.0,,
時空,1,破る,2.0,,
墨,3,陣取る,1.0,,
衣,4,ひっかかる,1.0,,
和,3,すがる,2.0,,
彫り,1,養う,2.0,,
見え隠れ,2,ふんぞる,1.0,,
刺青,2,ほっとく,1.0,,
音楽,4,そぐ,1.0,,
趣味,10,溶かす,3.0,,
系,38,添える,1.0,,
レゲエ,1,あむ,3.0,,
ライブ,5,いだける,1.0,,
真似,11,折る,5.0,,
キミ,2,おれる,2.0,,
ゴリ,2,つかう,1.0,,
ハード,2,閉じ込める,1.0,,
共生,5,馳せる,2.0,,
恋人,6,かわす,4.0,,
大変,32,睨む,2.0,,
霞,1,揺れる,3.0,,
家族,66,持ちかける,2.0,,
鮨,1,触れあう,1.0,,
調子,10,懐く,1.0,,
人前,2,包む,3.0,,
糖,19,引き付ける,1.0,,
質,26,引き込む,1.0,,
テキ,7,絡める,3.0,,
トー,7,生む,4.0,,
がま,1,おもう,4.0,,
櫻井,3,纏う,1.0,,
孝宏,2,向く,3.0,,
中村,3,打ちのめす,2.0,,
悠一,1,縋る,1.0,,
墓,1,匂う,1.0,,
遍歴,1,愛でる,1.0,,
欠損,2,操る,3.0,,
死別,2,振り回す,3.0,,
下半期,2,拘る,10.0,,
号泣,4,連れ立つ,1.0,,
大賞,2,長引く,1.0,,
受賞,4,ずれ込む,1.0,,
都合,15,貯める,2.0,,
残り,1,産まれる,2.0,,
増殖,6,乱す,1.0,,
自身,15,とれる,4.0,,
誰,58,分かれる,2.0,,
きぬ,1,賭ける,4.0,,
対,3,あきれる,1.0,,
キーマン,2,なくす,2.0,,
役所,6,庇う,4.0,,
新人,6,向き合える,1.0,,
起用,1,省みる,3.0,,
キャスティング,3,付き纏う,1.0,,
具合,6,溜まる,3.0,,
全体,11,しゃべる,2.0,,
満足,9,噛み締める,1.0,,
話題,13,さかのぼる,1.0,,
宅配,2,気がつく,1.0,,
便,2,洗える,1.0,,
ドライバー,1,出かける,4.0,,
リーダー,7,もれる,1.0,,
おいちゃん,1,思い起こす,2.0,,
疲弊,2,詰まる,3.0,,
顔,74,づく,1.0,,
小説,25,ひらく,1.0,,
予感,4,打ち合わせる,1.0,,
生活,50,暮らす,5.0,,
おろそか,1,興す,1.0,,
年末,8,贈る,2.0,,
お正月,8,保つ,4.0,,
幼女,1,突きつける,1.0,,
心臓,3,向かう,9.0,,
財布,10,ずれる,2.0,,
フィギュア,8,す,2.0,,
大切,13,寝かしつける,3.0,,
激,5,積もる,2.0,,
締め切り,2,罹る,5.0,,
進撃,17,かんじる,2.0,,
巨人,15,設ける,3.0,,
残忍,1,配る,15.0,,
兵器,2,増やせる,3.0,,
一部,27,脅す,2.0,,
天才,5,おくれる,1.0,,
集団,15,休む,10.0,,
主人公,6,送り返す,1.0,,
案,8,挟める,1.0,,
章,2,ささくれる,1.0,,
テーマ,12,ぞくす,1.0,,
民族,43,差し上げる,2.0,,
紛争,3,もぎ取る,1.0,,
咀嚼,5,争う,1.0,,
分の,4,寄越す,1.0,,
久しぶり,12,現れる,6.0,,
巡り,3,ためらう,1.0,,
美,4,みのる,1.0,,
韓国,62,静める,1.0,,
メン,1,うちだす,1.0,,
東北,19,待たす,1.0,,
九州,5,掻き立てる,1.0,,
み,2,ぶち込む,1.0,,
グローバル,2,募る,4.0,,
世代,59,引っ越す,3.0,,
ナンセンス,1,書き直す,1.0,,
属性,4,まわる,3.0,,
サンド,2,捺す,1.0,,
ポスト,10,極まる,5.0,,
カード,6,投じる,2.0,,
抽選,2,混む,13.0,,
個人,34,はる,2.0,,
単行,6,挙げる,3.0,,
コピー,4,ます,3.0,,
小学生,15,使える,6.0,,
会社,39,足る,1.0,,
禁,13,煎る,1.0,,
検索,30,突き抜ける,1.0,,
公序良俗,3,霞む,1.0,,
セーフ,4,覚ます,2.0,,
タグ,16,まみれる,2.0,,
とき,23,立ち向かう,2.0,,
ワン,15,組み込む,2.0,,
クッション,1,切り抜ける,1.0,,
体調,6,歩ける,2.0,,
うえ,8,つくる,1.0,,
記念,13,暴れる,1.0,,
ホット,1,則す,2.0,,
越し,2,墜ちる,1.0,,
カップリング,3,つきはなす,1.0,,
いっぱい,6,見せかける,1.0,,
情念,2,寝付ける,1.0,,
ソング,1,くだる,2.0,,
コア,7,むらがる,1.0,,
タイム,12,縫う,6.0,,
開催,27,揺らぐ,2.0,,
テスト,4,競う,1.0,,
ちよ,12,さけぶ,1.0,,
コンビニ,22,掻き乱す,1.0,,
微妙,8,いからす,1.0,,
不審,3,苦しめる,4.0,,
ルック,1,とまる,1.0,,
近所,31,言い切る,2.0,,
出来,1,呼び出す,1.0,,
次第,4,留める,2.0,,
真偽,2,溶ける,2.0,,
別,14,思い描く,1.0,,
欧米,10,かき回す,1.0,,
型,11,合わす,1.0,,
大枠,1,拡げる,1.0,,
詳細,8,妬く,1.0,,
解析,1,解く,2.0,,
散布,1,担ぐ,5.0,,
図,5,謝る,5.0,,
研,1,去る,4.0,,
警鐘,1,生み出す,2.0,,
冊子,2,おもんばかる,1.0,,
版,13,鳴らす,1.0,,
収録,4,継ぐ,3.0,,
予定,6,果たす,2.0,,
抜粋,1,痛める,1.0,,
頒布,1,つつく,1.0,,
プリント,3,はかる,1.0,,
投稿,17,増す,3.0,,
けた,1,射る,2.0,,
あなた,24,まわす,2.0,,
プロポーズ,2,苦しむ,6.0,,
ごめん,2,落とせる,3.0,,
当,1,手放す,2.0,,
真ん中,2,むさぼる,2.0,,
シリアス,3,くいる,1.0,,
奇跡,2,泳ぐ,2.0,,
ハイ,9,誘う,1.0,,
無配,4,ねぐ,1.0,,
チェック,15,覆える,1.0,,
もろ,3,駆け付ける,2.0,,
栄光,1,仕える,3.0,,
今季,3,潰す,11.0,,
決着,4,みあたる,1.0,,
終了,10,責める,3.0,,
削除,8,掲げる,4.0,,
本編,1,射つ,8.0,,
お目見え,1,カエる,1.0,,
油,8,埋め込む,1.0,,
胸,18,取り替える,2.0,,
きゅう,2,失くなる,3.0,,
落差,4,断る,6.0,,
用,26,掘れる,1.0,,
一致,3,物語る,2.0,,
詩,2,棲む,3.0,,
献上,1,たらしこむ,1.0,,
なり,1,含む,7.0,,
梗塞,7,読み返す,3.0,,
搬送,4,薄れる,2.0,,
先,41,立て替える,1.0,,
水分,1,捌く,1.0,,
自愛,2,捌ける,1.0,,
エンジェル,1,ぬげる,1.0,,
壮観,1,おわる,2.0,,
後半,4,除く,2.0,,
成長,9,捕まえる,1.0,,
瞬間,4,しでかす,1.0,,
視聴,5,任す,1.0,,
演技,9,でしゃばる,1.0,,
可哀想,11,けす,2.0,,
迷惑,19,流せる,1.0,,
登場,15,垂れる,1.0,,
ほんと,7,請う,1.0,,
４,18,繰り広げる,2.0,,
かな,9,たかる,1.0,,
複雑,7,かこつける,1.0,,
感謝,14,かまける,1.0,,
草,5,要する,1.0,,
ポジ,3,浸かる,1.0,,
天上,2,加わる,1.0,,
界,11,受付ける,1.0,,
坊主,11,望む,9.0,,
パーツ,7,じみる,2.0,,
山賊,1,控える,8.0,,
高等,2,受け付ける,6.0,,
専門,21,出歩く,2.0,,
学,13,叩く,15.0,,
後期,2,灯す,1.0,,
中等,5,建てる,1.0,,
教育,30,えんする,1.0,,
段階,4,撮す,1.0,,
包含,1,混ざる,1.0,,
制,19,つまむ,2.0,,
機関,21,乗り継ぐ,1.0,,
おまえ,5,断つ,1.0,,
中華,4,聞こえる,4.0,,
隣人,3,寄れる,3.0,,
おれ,10,倒れる,2.0,,
シマ,1,守れる,3.0,,
県民,5,思い知る,1.0,,
キレ,2,義務づける,3.0,,
だし,18,うてる,8.0,,
陰,4,盛る,4.0,,
陽,3,喜ぶ,8.0,,
痴話喧嘩,1,踏み倒す,1.0,,
良,4,優れる,3.0,,
おっさん,9,曲がる,2.0,,
歪曲,1,きまる,1.0,,
ただ,17,偏る,2.0,,
知性,9,無くなる,7.0,,
部活,7,枯れる,1.0,,
外部,3,在る,1.0,,
委託,1,降り立つ,1.0,,
子供,75,証す,1.0,,
男児,2,早める,1.0,,
ピザ,3,赦す,3.0,,
スーパー,35,許せる,9.0,,
チーズ,1,役だつ,1.0,,
サンタ,1,巻き返せる,1.0,,
お願い,23,建つ,1.0,,
ルックス,3,伸び悩む,1.0,,
村山,2,獲る,1.0,,
上着,2,打てる,5.0,,
Tシャツ,4,怠ける,1.0,,
見事,3,食い合う,1.0,,
ヒグマ,9,建て直す,2.0,,
目尻,1,撮れる,3.0,,
皺,1,祟る,1.0,,
色男,1,はぐ,1.0,,
高齢,52,拵える,1.0,,
既往症,9,駆ける,3.0,,
イギリス,7,巡る,3.0,,
力,38,下りる,1.0,,
新型,12,持ち帰る,2.0,,
帰国,4,曇る,2.0,,
隔離,9,行き届く,2.0,,
オリンピック,52,餓える,1.0,,
アピール,7,待てる,1.0,,
再開,9,こだわる,1.0,,
医療,91,着せる,3.0,,
解離,4,行き渡る,4.0,,
イン,4,醸し出す,1.0,,
バウンド,1,封じ込める,1.0,,
逆転,1,頼る,2.0,,
ホームラン,1,従う,4.0,,
経済,22,やり直す,1.0,,
福祉,21,取り直す,1.0,,
国民,43,知らせる,1.0,,
選択,7,穿つ,3.0,,
政権,49,遊べる,2.0,,
億,22,裂く,1.0,,
祭,6,さしあげる,1.0,,
お母様,1,してやる,1.0,,
わん,2,荒れる,2.0,,
なかよし,2,かなう,2.0,,
聖誕祭,2,たぶらかす,1.0,,
血,5,スる,1.0,,
慟哭,1,割り出す,1.0,,
祝祭,1,探せる,2.0,,
祭り,10,集う,2.0,,
ゆ,28,肥える,3.0,,
プレゼント,3,押し退ける,1.0,,
高価,1,通ずる,1.0,,
リクエスト,1,抱きつく,1.0,,
媚薬,2,尽くす,3.0,,
ガロン,1,おう,2.0,,
国立,12,むせびなく,1.0,,
法的,8,さわぐ,1.0,,
手続き,2,追える,1.0,,
山田,29,勝ち取る,2.0,,
太郎,38,括る,4.0,,
帰り,5,いかす,3.0,,
演説,5,分かつ,1.0,,
スタッフ,12,祝う,1.0,,
健全,9,洗い出す,1.0,,
社会,65,義務付ける,2.0,,
育成,2,裏切る,4.0,,
フラット,3,つきあう,1.0,,
利益,8,震る,1.0,,
欲望,6,禁じる,4.0,,
優先,20,刷り込む,4.0,,
トップ,5,覚ませる,1.0,,
後退,10,済む,6.0,,
菊田,22,剥がす,1.0,,
坊,2,浸す,1.0,,
野良,3,わきまえる,1.0,,
放浪,1,図る,4.0,,
知り合い,5,買い込む,6.0,,
勝手,21,見当たる,2.0,,
新年,2,弱る,1.0,,
会,47,眠れる,1.0,,
予約,39,妬む,1.0,,
飲食,24,食い止める,2.0,,
営業,3,見切れる,1.0,,
妨害,2,腫れる,3.0,,
単身,2,緩む,1.0,,
チケット,8,見分ける,1.0,,
ミニマム,2,押す,8.0,,
画像,13,泣ける,2.0,,
気分,18,引き締める,2.0,,
パーティ,1,ねばる,1.0,,
クラッシャー,2,暴く,2.0,,
白,5,正す,3.0,,
ぎみ,7,和らぐ,1.0,,
チキン,4,うつる,2.0,,
回収,10,かられる,2.0,,
なか,11,漏れる,2.0,,
けんさん,7,いむ,2.0,,
気道,1,鈍する,1.0,,
布,18,たわける,1.0,,
マスク,78,わける,3.0,,
密,3,虐げる,3.0,,
回避,4,語れる,1.0,,
家の子,1,抜け落ちる,4.0,,
ちい,4,いする,1.0,,
たい,6,がいす,1.0,,
今年,18,促す,3.0,,
今度,16,つぐ,1.0,,
山積み,1,引っ掻く,2.0,,
不思議,5,向う,1.0,,
近く,27,かぶれる,1.0,,
スター,22,うつ伏せる,1.0,,
親御,4,伺う,3.0,,
陽性,23,とどめる,1.0,,
ボランティア,14,閉じる,6.0,,
国力,3,読みかえる,1.0,,
粉塵,2,甘んじる,2.0,,
仙台,5,明け渡す,1.0,,
費用,4,着込む,1.0,,
工場,11,申し入れる,1.0,,
ライン,7,深める,2.0,,
二つ,3,座れる,1.0,,
最低限,7,つくねる,4.0,,
不幸,5,伸ばせる,1.0,,
国,69,ひそめる,1.0,,
たま,6,くるむ,3.0,,
廻,5,吸い上げる,3.0,,
戦,22,狭める,1.0,,
高,10,産む,2.0,,
順平,3,捩れる,2.0,,
悠,3,光らせる,2.0,,
仁,3,ひねくれる,2.0,,
対抗,2,恋する,2.0,,
ブラザー,1,渋る,1.0,,
観,19,打ち切る,1.0,,
怪物,2,掘り起こす,2.0,,
社畜,1,読み取れる,1.0,,
リアル,5,言い出す,4.0,,
かっこ,9,命じる,1.0,,
納期,1,取り下げる,1.0,,
直後,3,配れる,2.0,,
過酷,2,だく,1.0,,
女性,102,当て込む,2.0,,
人権,45,富む,1.0,,
誇らしげ,1,破れる,1.0,,
吹聴,1,知らす,2.0,,
感覚,12,張り付く,1.0,,
化け物,1,看る,4.0,,
ペット,3,慌てる,3.0,,
遠く,3,乗れる,1.0,,
ライト,3,蝕む,1.0,,
言語,3,率いる,2.0,,
流血,1,取り繕う,1.0,,
納得,7,ぎす,1.0,,
欺瞞,3,つっかかる,1.0,,
いじめ,2,伺える,1.0,,
陰湿,2,為す,1.0,,
作風,7,かる,4.0,,
嫌い,8,埋める,4.0,,
文才,1,堕ちる,1.0,,
脳みそ,4,放つ,5.0,,
戯曲,2,作り出す,2.0,,
鏡,2,もす,2.0,,
宗教,12,使い分ける,1.0,,
教会,1,くらむ,1.0,,
迫力,4,引き連れる,1.0,,
マッキー,3,抜けでる,1.0,,
